,id,datum,m01ab,m01ae,n02ba,n02be,n05b,n05c,r03,r06,year,Drug Classification
1820,4427,2018-12-27,3.68,3.01,3.05,40.6,8.0,0.0,7.0,0.0,2018,Musculo-Skeletal System Drugs
1821,4428,2018-12-28,11.67,5.845,1.0,56.4,11.0,6.0,9.0,0.0,2018,Musculo-Skeletal System Drugs
1822,4429,2018-12-29,6.68,5.611000000000001,1.0,68.35,5.0,0.0,7.0,2.0,2018,Musculo-Skeletal System Drugs
1823,4430,2018-12-30,5.33,7.593,5.0,59.9,6.0,0.0,31.0,3.3,2018,Musculo-Skeletal System Drugs
1824,4431,2018-12-31,8.0,4.66,5.2,44.5,10.0,0.0,6.0,4.0,2018,Musculo-Skeletal System Drugs
1825,4432,2019-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Musculo-Skeletal System Drugs
1826,4433,2019-02-01,5.33,4.397,4.15,36.8,4.0,0.0,9.0,2.0,2019,Musculo-Skeletal System Drugs
1827,4434,2019-03-01,4.33,4.836,6.25,42.4,6.0,0.0,9.0,0.0,2019,Musculo-Skeletal System Drugs
1828,4435,2019-04-01,7.0,3.67,2.6,55.8,10.0,0.0,0.0,1.0,2019,Musculo-Skeletal System Drugs
1829,4436,2019-05-01,8.01,3.69,3.1,62.75,10.0,0.0,30.0,1.0,2019,Musculo-Skeletal System Drugs
1830,4437,2019-06-01,8.33,10.01,2.25,47.4,11.0,2.0,0.0,3.0,2019,Musculo-Skeletal System Drugs
1831,4438,2019-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Musculo-Skeletal System Drugs
1832,4439,2019-08-01,4.34,3.32,0.0,41.8,6.0,0.0,10.0,2.0,2019,Musculo-Skeletal System Drugs
1833,4440,2019-09-01,3.0,1.33,2.0,64.8,24.0,3.0,10.0,1.0,2019,Musculo-Skeletal System Drugs
1834,4441,2019-10-01,8.0,3.58,5.6,39.1,12.0,2.0,13.0,1.0,2019,Musculo-Skeletal System Drugs
1835,4442,2019-11-01,5.33,7.34,3.0,61.6,12.0,0.0,6.0,0.0,2019,Musculo-Skeletal System Drugs
1836,4443,2019-12-01,6.66,7.02,5.0,74.5,21.2,0.0,10.0,0.0,2019,Musculo-Skeletal System Drugs
1837,4444,2019-01-13,8.33,5.814,4.6,73.0,4.0,1.0,1.0,2.0,2019,Musculo-Skeletal System Drugs
1838,4445,2019-01-14,9.0,9.7,3.0,51.0,10.0,0.0,18.0,0.0,2019,Musculo-Skeletal System Drugs
1839,4446,2019-01-15,4.33,4.33,3.65,30.4,9.0,0.0,19.0,1.0,2019,Musculo-Skeletal System Drugs
1840,4447,2019-01-16,7.5,5.066,6.0,48.8,12.0,0.0,17.0,5.0,2019,Musculo-Skeletal System Drugs
1841,4448,2019-01-17,5.34,3.68,3.7,55.6,10.0,3.0,8.0,1.0,2019,Musculo-Skeletal System Drugs
1842,4449,2019-01-18,6.33,6.439,4.0,27.8,13.0,0.0,24.0,2.0,2019,Musculo-Skeletal System Drugs
1843,4450,2019-01-19,7.02,8.391,5.5,77.4,9.0,0.0,1.0,3.0,2019,Musculo-Skeletal System Drugs
1844,4451,2019-01-20,11.67,14.463,2.1,93.05,6.0,0.0,34.0,1.0,2019,Musculo-Skeletal System Drugs
1845,4452,2019-01-21,4.34,5.825,0.0,67.15,11.0,0.0,31.0,0.0,2019,Musculo-Skeletal System Drugs
1846,4453,2019-01-22,6.83,7.0760000000000005,1.0,74.9,13.0,1.0,7.0,0.0,2019,Musculo-Skeletal System Drugs
1847,4454,2019-01-23,3.33,8.463,7.1,58.4,4.0,0.0,23.0,2.0,2019,Musculo-Skeletal System Drugs
1848,4455,2019-01-24,4.0,4.495,6.0,47.3,7.0,4.0,2.0,3.0,2019,Musculo-Skeletal System Drugs
1849,4456,2019-01-25,2.33,7.18,4.0,32.65,11.0,2.0,11.0,1.0,2019,Musculo-Skeletal System Drugs
1850,4457,2019-01-26,7.0,8.459,2.4,97.8,11.0,1.0,13.0,1.0,2019,Musculo-Skeletal System Drugs
1851,4458,2019-01-27,10.52,11.745,2.0,100.1,12.0,1.0,6.0,2.0,2019,Musculo-Skeletal System Drugs
1852,4459,2019-01-28,8.5,7.109,3.0,45.0,11.0,0.0,28.0,3.0,2019,Musculo-Skeletal System Drugs
1853,4460,2019-01-29,5.0,5.0,3.45,38.8,10.0,2.0,15.0,0.0,2019,Musculo-Skeletal System Drugs
1854,4461,2019-01-30,6.33,5.712999999999999,2.25,52.312,8.0,0.0,11.0,1.3,2019,Musculo-Skeletal System Drugs
1855,4462,2019-01-31,1.67,11.505,2.0,62.2,8.0,1.0,20.0,2.0,2019,Musculo-Skeletal System Drugs
1856,4463,2019-01-02,11.34,1.726,8.0,38.9,9.0,0.0,7.0,3.0,2019,Musculo-Skeletal System Drugs
1857,4464,2019-02-02,13.34,12.706,6.2,64.262,8.0,1.0,45.0,0.0,2019,Musculo-Skeletal System Drugs
1858,4465,2019-03-02,6.0,9.812000000000001,5.75,47.088,10.0,1.0,5.0,4.4,2019,Musculo-Skeletal System Drugs
1859,4466,2019-04-02,6.33,6.68,3.0,47.0,5.0,1.0,12.0,2.0,2019,Musculo-Skeletal System Drugs
1860,4467,2019-05-02,5.33,10.386,3.65,33.8,2.0,0.0,1.0,4.0,2019,Musculo-Skeletal System Drugs
1861,4468,2019-06-02,6.34,4.178,2.2,29.0,4.0,0.0,4.0,1.5,2019,Musculo-Skeletal System Drugs
1862,4469,2019-07-02,2.33,5.132000000000001,4.5,42.6,11.0,0.0,22.0,1.0,2019,Musculo-Skeletal System Drugs
1863,4470,2019-08-02,2.0,6.372999999999999,7.0,50.2,9.0,3.0,12.0,5.0,2019,Musculo-Skeletal System Drugs
1864,4471,2019-09-02,6.68,7.382999999999999,5.0,51.65,10.0,0.0,11.0,1.0,2019,Musculo-Skeletal System Drugs
1865,4472,2019-10-02,3.34,7.119,3.35,43.2,9.0,0.0,0.0,1.2,2019,Musculo-Skeletal System Drugs
1866,4473,2019-11-02,8.0,7.468999999999999,6.15,30.0,10.0,0.0,5.0,3.0,2019,Musculo-Skeletal System Drugs
1867,4474,2019-12-02,6.66,3.34,0.0,34.6,8.2,0.0,6.0,0.5,2019,Musculo-Skeletal System Drugs
1868,4475,2019-02-13,4.0,4.01,1.0,27.2,16.0,0.0,8.0,2.0,2019,Musculo-Skeletal System Drugs
1869,4476,2019-02-14,2.33,6.517,3.15,54.5,9.0,0.0,7.0,3.0,2019,Musculo-Skeletal System Drugs
1870,4477,2019-02-15,5.34,5.0,12.5,52.05,16.0,0.0,3.0,2.0,2019,Musculo-Skeletal System Drugs
1871,4478,2019-02-16,6.34,6.02,5.0,36.4,8.0,0.0,6.0,3.0,2019,Musculo-Skeletal System Drugs
1872,4479,2019-02-17,2.34,4.416,4.0,15.162,11.2,0.0,0.0,3.1,2019,Musculo-Skeletal System Drugs
1873,4480,2019-02-18,3.34,2.076,3.6,27.4,7.0,0.0,10.0,0.0,2019,Musculo-Skeletal System Drugs
1874,4481,2019-02-19,3.33,4.33,1.5,27.4,15.0,2.0,6.0,3.0,2019,Musculo-Skeletal System Drugs
1875,4482,2019-02-20,2.34,4.779,3.3,30.6,14.0,0.0,7.0,3.0,2019,Musculo-Skeletal System Drugs
1876,4483,2019-02-21,1.66,5.0,2.1,45.4,15.0,1.0,5.0,2.0,2019,Musculo-Skeletal System Drugs
1877,4484,2019-02-22,2.33,2.0,1.2,16.0,5.0,0.0,1.0,2.0,2019,Musculo-Skeletal System Drugs
1878,4485,2019-02-23,5.01,2.44,3.2,38.2,13.0,0.0,0.0,1.3,2019,Musculo-Skeletal System Drugs
1879,4486,2019-02-24,4.34,4.01,1.5,19.0,2.0,0.0,2.0,2.0,2019,Musculo-Skeletal System Drugs
1880,4487,2019-02-25,5.34,1.423,3.0,25.2,4.0,2.0,2.0,3.0,2019,Musculo-Skeletal System Drugs
1881,4488,2019-02-26,2.33,3.83,5.15,27.0,8.0,0.0,3.0,3.0,2019,Musculo-Skeletal System Drugs
1882,4489,2019-02-27,5.0,0.67,1.2,13.4,9.0,0.0,1.0,7.5,2019,Musculo-Skeletal System Drugs
1883,4490,2019-02-28,0.67,3.33,4.0,34.0,2.0,1.0,35.0,3.0,2019,Musculo-Skeletal System Drugs
1884,4491,2019-01-03,1.33,3.821,2.5,22.2,12.0,0.0,6.0,2.0,2019,Musculo-Skeletal System Drugs
1885,4492,2019-02-03,4.01,1.33,4.0,46.0,9.0,3.0,0.0,5.0,2019,Musculo-Skeletal System Drugs
1886,4493,2019-03-03,8.0,4.01,1.0,20.0,5.0,0.0,10.0,0.4,2019,Musculo-Skeletal System Drugs
1887,4494,2019-04-03,5.33,2.67,7.0,41.0,3.0,0.0,5.0,2.0,2019,Musculo-Skeletal System Drugs
1888,4495,2019-05-03,3.01,2.33,0.2,20.0,8.0,3.0,6.0,5.3,2019,Musculo-Skeletal System Drugs
1889,4496,2019-06-03,0.34,1.396,0.7,31.0,17.0,1.0,5.0,3.0,2019,Musculo-Skeletal System Drugs
1890,4497,2019-07-03,7.33,2.076,4.25,10.0,24.0,0.0,0.0,4.0,2019,Musculo-Skeletal System Drugs
1891,4498,2019-08-03,2.33,3.34,0.2,33.7,4.0,1.0,0.0,4.3,2019,Musculo-Skeletal System Drugs
1892,4499,2019-09-03,6.34,1.67,4.0,45.2,11.0,0.0,7.0,5.0,2019,Musculo-Skeletal System Drugs
1893,4500,2019-10-03,5.83,3.0869999999999997,5.35,51.0,5.0,0.0,3.0,9.0,2019,Musculo-Skeletal System Drugs
1894,4501,2019-11-03,14.66,3.67,2.5,26.4,10.0,3.0,11.0,3.0,2019,Musculo-Skeletal System Drugs
1895,4502,2019-12-03,4.33,3.373,1.5,31.85,12.0,0.0,7.0,2.0,2019,Musculo-Skeletal System Drugs
1896,4503,2019-03-13,2.67,4.34,6.0,22.0,10.0,0.0,8.0,4.0,2019,Musculo-Skeletal System Drugs
1897,4504,2019-03-14,4.0,5.67,0.2,47.2,12.0,1.0,27.0,6.0,2019,Musculo-Skeletal System Drugs
1898,4505,2019-03-15,2.83,1.34,3.0,40.0,7.0,1.0,20.0,5.0,2019,Musculo-Skeletal System Drugs
1899,4506,2019-03-16,8.34,0.8370000000000001,5.0,29.0,9.0,0.0,5.0,7.0,2019,Musculo-Skeletal System Drugs
1900,4507,2019-03-17,6.68,3.7230000000000003,2.0,55.0,6.0,0.0,10.0,5.0,2019,Musculo-Skeletal System Drugs
1901,4508,2019-03-18,2.33,0.835,2.1,23.0,11.0,0.0,1.0,9.0,2019,Musculo-Skeletal System Drugs
1902,4509,2019-03-19,9.0,3.33,1.5,26.2,10.0,1.0,2.0,8.0,2019,Musculo-Skeletal System Drugs
1903,4510,2019-03-20,5.67,2.0,2.0,28.9,8.2,0.0,19.0,5.0,2019,Musculo-Skeletal System Drugs
1904,4511,2019-03-21,2.33,1.423,0.0,18.8,13.0,0.0,6.0,5.0,2019,Musculo-Skeletal System Drugs
1905,4512,2019-03-22,4.66,7.042999999999999,1.1,41.0,13.0,0.0,29.0,6.0,2019,Musculo-Skeletal System Drugs
1906,4513,2019-03-23,6.0,3.36,4.25,15.5,7.0,0.0,1.0,5.0,2019,Musculo-Skeletal System Drugs
1907,4514,2019-03-24,6.0,2.67,3.0,43.2,6.2,1.0,16.0,10.0,2019,Musculo-Skeletal System Drugs
1908,4515,2019-03-25,4.84,4.523,6.0,27.0,11.0,1.0,6.0,6.0,2019,Musculo-Skeletal System Drugs
1909,4516,2019-03-26,4.0,5.51,3.0,36.0,11.0,0.0,19.0,9.0,2019,Musculo-Skeletal System Drugs
1910,4517,2019-03-27,6.34,7.769,3.0,25.6,12.0,1.0,0.0,9.0,2019,Musculo-Skeletal System Drugs
1911,4518,2019-03-28,1.33,6.43,1.4,14.0,6.0,0.0,7.0,1.0,2019,Musculo-Skeletal System Drugs
1912,4519,2019-03-29,3.0,4.298,4.0,25.3,10.0,0.0,16.0,9.2,2019,Musculo-Skeletal System Drugs
1913,4520,2019-03-30,4.66,10.68,1.1,18.0,11.0,1.0,0.0,6.1,2019,Musculo-Skeletal System Drugs
1914,4521,2019-03-31,7.0,4.564,1.5,27.0,8.0,1.0,5.0,9.2,2019,Musculo-Skeletal System Drugs
1915,4522,2019-01-04,3.01,1.703,3.0,34.65,12.0,0.0,5.0,5.0,2019,Musculo-Skeletal System Drugs
1916,4523,2019-02-04,7.67,1.33,3.0,24.0,7.0,0.0,10.0,8.0,2019,Musculo-Skeletal System Drugs
1917,4524,2019-03-04,5.33,5.099,1.5,18.3,12.0,0.0,4.0,9.3,2019,Musculo-Skeletal System Drugs
1918,4525,2019-04-04,4.5,2.226,8.0,39.0,8.0,1.0,13.0,15.0,2019,Musculo-Skeletal System Drugs
1919,4526,2019-05-04,6.34,4.198,4.0,25.2,7.0,0.0,3.0,4.0,2019,Musculo-Skeletal System Drugs
1920,4527,2019-06-04,3.34,6.01,3.0,13.2,13.0,0.0,16.0,9.3,2019,Musculo-Skeletal System Drugs
1921,4528,2019-07-04,6.0,5.119,4.0,19.0,3.0,0.0,0.0,7.0,2019,Musculo-Skeletal System Drugs
1922,4529,2019-08-04,5.0,4.35,3.3,10.0,8.2,0.0,4.0,3.0,2019,Musculo-Skeletal System Drugs
1923,4530,2019-09-04,2.83,2.0,1.0,12.0,10.0,0.0,3.0,5.0,2019,Musculo-Skeletal System Drugs
1924,4531,2019-10-04,2.34,2.7460000000000004,2.0,34.0,16.2,3.0,9.0,8.0,2019,Musculo-Skeletal System Drugs
1925,4532,2019-11-04,7.33,6.156000000000001,2.0,15.9,15.0,0.0,7.0,8.0,2019,Musculo-Skeletal System Drugs
1926,4533,2019-12-04,4.33,4.373,4.1,16.6,16.0,0.0,6.0,7.0,2019,Musculo-Skeletal System Drugs
1927,4534,2019-04-13,4.5,4.1339999999999995,1.1,14.0,4.0,0.0,6.0,4.0,2019,Musculo-Skeletal System Drugs
1928,4535,2019-04-14,4.0,4.406000000000001,1.0,23.0,3.0,1.0,7.0,5.5,2019,Musculo-Skeletal System Drugs
1929,4536,2019-04-15,4.66,6.0,5.3,8.8,17.0,2.0,3.0,5.0,2019,Musculo-Skeletal System Drugs
1930,4537,2019-04-16,2.0,2.67,2.0,27.2,12.0,3.0,1.0,3.0,2019,Musculo-Skeletal System Drugs
1931,4538,2019-04-17,7.0,4.0,1.25,13.5,11.0,1.0,24.0,5.0,2019,Musculo-Skeletal System Drugs
1932,4539,2019-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Musculo-Skeletal System Drugs
1933,4540,2019-04-19,3.34,2.7430000000000003,1.5,25.0,17.0,0.0,6.0,2.0,2019,Musculo-Skeletal System Drugs
1934,4541,2019-04-20,9.0,3.7689999999999997,1.5,22.4,12.0,3.0,0.0,6.0,2019,Musculo-Skeletal System Drugs
1935,4542,2019-04-21,3.84,4.845,3.0,21.0,11.0,0.0,2.0,12.2,2019,Musculo-Skeletal System Drugs
1936,4543,2019-04-22,8.67,1.66,4.5,51.0,12.0,0.0,31.0,9.0,2019,Musculo-Skeletal System Drugs
1937,4544,2019-04-23,9.0,0.34,6.1,18.4,6.0,1.0,4.0,2.0,2019,Musculo-Skeletal System Drugs
1938,4545,2019-04-24,2.34,4.747,3.0,39.1,13.0,3.0,12.0,2.0,2019,Musculo-Skeletal System Drugs
1939,4546,2019-04-25,14.01,3.59,2.0,15.0,17.0,1.0,7.0,5.4,2019,Musculo-Skeletal System Drugs
1940,4547,2019-04-26,6.34,1.68,3.25,32.6,6.0,0.0,1.0,11.0,2019,Musculo-Skeletal System Drugs
1941,4548,2019-04-27,17.34,2.497,3.1,25.2,13.0,1.0,7.0,7.0,2019,Musculo-Skeletal System Drugs
1942,4549,2019-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Musculo-Skeletal System Drugs
1943,4550,2019-04-29,5.33,6.367000000000001,2.6,27.6,5.0,0.0,0.0,3.0,2019,Musculo-Skeletal System Drugs
1944,4551,2019-04-30,2.0,1.4069999999999998,8.0,22.0,13.0,2.0,28.0,8.4,2019,Musculo-Skeletal System Drugs
1945,4552,2019-01-05,2.34,4.02,1.0,8.0,1.0,0.0,1.0,3.0,2019,Musculo-Skeletal System Drugs
1946,4553,2019-02-05,1.68,5.428999999999999,5.5,20.0,15.0,1.0,3.0,9.0,2019,Musculo-Skeletal System Drugs
1947,4554,2019-03-05,4.01,2.34,3.0,24.0,11.0,3.0,16.0,8.0,2019,Musculo-Skeletal System Drugs
1948,4555,2019-04-05,9.0,5.43,4.25,25.0,5.0,1.0,16.0,9.0,2019,Musculo-Skeletal System Drugs
1949,4556,2019-05-05,7.0,2.42,4.2,31.0,2.0,0.0,0.0,5.0,2019,Musculo-Skeletal System Drugs
1950,4557,2019-06-05,4.68,0.066,2.0,23.0,11.0,2.0,9.0,3.0,2019,Musculo-Skeletal System Drugs
1951,4558,2019-07-05,2.66,5.519,1.0,33.4,19.0,0.0,6.0,5.0,2019,Musculo-Skeletal System Drugs
1952,4559,2019-08-05,9.0,4.033,3.0,13.0,15.0,2.0,20.0,0.0,2019,Musculo-Skeletal System Drugs
1953,4560,2019-09-05,5.0,2.33,2.1,12.5,10.0,1.0,31.0,4.0,2019,Musculo-Skeletal System Drugs
1954,4561,2019-10-05,5.0,1.34,5.5,11.6,13.0,2.0,26.0,2.0,2019,Musculo-Skeletal System Drugs
1955,4562,2019-11-05,5.34,5.0,5.5,16.8,9.0,0.0,12.0,5.0,2019,Musculo-Skeletal System Drugs
1956,4563,2019-12-05,4.67,1.68,3.1,38.8,2.0,1.0,19.0,5.0,2019,Musculo-Skeletal System Drugs
1957,4564,2019-05-13,5.0,4.527,2.0,26.2,11.0,0.0,11.0,3.0,2019,Musculo-Skeletal System Drugs
1958,4565,2019-05-14,6.67,4.363,4.0,25.0,5.0,0.0,11.0,3.0,2019,Musculo-Skeletal System Drugs
1959,4566,2019-05-15,4.0,1.0659999999999998,4.15,28.4,7.0,0.0,5.0,3.0,2019,Musculo-Skeletal System Drugs
1960,4567,2019-05-16,5.0,1.067,2.0,12.0,9.0,1.0,16.29166667,5.0,2019,Musculo-Skeletal System Drugs
1961,4568,2019-05-17,2.66,1.66,2.4,28.0,18.0,2.0,4.0,2.2,2019,Musculo-Skeletal System Drugs
1962,4569,2019-05-18,10.0,0.34,5.1,14.0,9.0,2.0,5.0,3.0,2019,Musculo-Skeletal System Drugs
1963,4570,2019-05-19,6.67,5.0,4.0,26.4,9.0,0.0,9.0,4.2,2019,Musculo-Skeletal System Drugs
1964,4571,2019-05-20,3.67,6.396,5.0,21.3,11.0,4.0,13.0,5.0,2019,Musculo-Skeletal System Drugs
1965,4572,2019-05-21,5.34,4.0,5.1,17.6,12.2,0.0,1.0,7.0,2019,Musculo-Skeletal System Drugs
1966,4573,2019-05-22,8.16,2.8360000000000003,3.15,28.2,8.0,0.0,9.0,5.0,2019,Musculo-Skeletal System Drugs
1967,4574,2019-05-23,2.33,3.34,2.0,26.1,4.0,0.0,10.0,6.0,2019,Musculo-Skeletal System Drugs
1968,4575,2019-05-24,5.34,3.7030000000000003,3.0,36.2,8.0,1.0,5.0,3.0,2019,Musculo-Skeletal System Drugs
1969,4576,2019-05-25,11.0,3.34,4.1,35.0,4.0,0.0,16.0,2.0,2019,Musculo-Skeletal System Drugs
1970,4577,2019-05-26,6.33,5.31,2.0,30.0,2.6,0.0,11.0,6.0,2019,Musculo-Skeletal System Drugs
1971,4578,2019-05-27,4.67,0.67,1.2,19.0,8.0,0.0,0.0,2.0,2019,Musculo-Skeletal System Drugs
1972,4579,2019-05-28,4.33,3.99,6.3,18.2,10.0,2.0,5.0,6.0,2019,Musculo-Skeletal System Drugs
1973,4580,2019-05-29,5.5,2.34,4.05,15.0,10.0,1.0,0.0,3.0,2019,Musculo-Skeletal System Drugs
1974,4581,2019-05-30,5.0,0.34,3.4,17.2,5.0,0.0,6.0,4.0,2019,Musculo-Skeletal System Drugs
1975,4582,2019-05-31,5.99,3.363,1.0,22.662,2.0,0.0,2.0,5.0,2019,Musculo-Skeletal System Drugs
1976,4583,2019-01-06,3.0,1.34,6.0,21.4,1.0,0.0,8.0,4.0,2019,Musculo-Skeletal System Drugs
1977,4584,2019-02-06,4.0,2.66,3.05,28.0,4.0,1.0,6.0,4.0,2019,Musculo-Skeletal System Drugs
1978,4585,2019-03-06,0.33,2.505,4.0,15.4,4.0,0.0,5.0,10.0,2019,Musculo-Skeletal System Drugs
1979,4586,2019-04-06,6.34,2.823,5.35,28.2,9.0,1.0,12.0,5.0,2019,Musculo-Skeletal System Drugs
1980,4587,2019-05-06,5.0,1.77,2.1,26.1,7.0,0.0,1.0,2.0,2019,Musculo-Skeletal System Drugs
1981,4588,2019-06-06,7.67,2.076,6.35,27.0,7.0,2.0,11.0,4.0,2019,Musculo-Skeletal System Drugs
1982,4589,2019-07-06,6.0,2.67,2.0,22.0,6.0,0.0,16.0,0.0,2019,Musculo-Skeletal System Drugs
1983,4590,2019-08-06,3.0,3.66,1.0,22.4,12.0,0.0,0.0,2.1,2019,Musculo-Skeletal System Drugs
1984,4591,2019-09-06,9.33,1.033,8.0,16.5,7.0,4.0,0.0,5.0,2019,Musculo-Skeletal System Drugs
1985,4592,2019-10-06,3.0,1.34,2.0,15.0,7.0,0.0,6.0,12.0,2019,Musculo-Skeletal System Drugs
1986,4593,2019-11-06,11.34,3.33,10.5,25.0,9.0,0.0,7.0,6.0,2019,Musculo-Skeletal System Drugs
1987,4594,2019-12-06,8.0,3.406,1.0,16.2,11.0,0.0,1.0,7.0,2019,Musculo-Skeletal System Drugs
1988,4595,2019-06-13,0.68,3.02,0.25,19.4,2.0,0.0,2.0,9.0,2019,Musculo-Skeletal System Drugs
1989,4596,2019-06-14,3.18,3.35,3.0,15.0,2.0,1.0,0.0,6.0,2019,Musculo-Skeletal System Drugs
1990,4597,2019-06-15,7.0,3.463,5.0,15.0,13.0,0.0,7.0,8.0,2019,Musculo-Skeletal System Drugs
1991,4598,2019-06-16,4.0,5.35,3.0,18.0,2.0,0.0,0.0,9.0,2019,Musculo-Skeletal System Drugs
1992,4599,2019-06-17,6.66,4.66,3.0,18.0,6.0,0.0,2.0,2.34,2019,Musculo-Skeletal System Drugs
1993,4600,2019-06-18,5.0,4.21,3.0,29.5,8.0,0.0,2.0,12.1,2019,Musculo-Skeletal System Drugs
1994,4601,2019-06-19,3.67,3.033,3.0,18.0,6.0,1.0,2.0,5.5,2019,Musculo-Skeletal System Drugs
1995,4602,2019-06-20,5.0,4.363,3.0,15.0,9.0,4.0,0.0,4.0,2019,Musculo-Skeletal System Drugs
1996,4603,2019-06-21,3.0,2.33,3.0,24.8,8.0,3.0,4.0,6.0,2019,Musculo-Skeletal System Drugs
1997,4604,2019-06-22,3.0,4.0,0.0,25.0,11.0,2.0,12.0,5.0,2019,Musculo-Skeletal System Drugs
1998,4605,2019-06-23,9.33,4.792,5.5,18.2,1.0,0.0,10.0,1.0,2019,Musculo-Skeletal System Drugs
1999,4606,2019-06-24,10.0,4.68,3.1,19.0,9.0,3.0,3.0,7.0,2019,Musculo-Skeletal System Drugs
2000,4607,2019-06-25,2.34,2.638,5.0,12.0,10.0,1.0,0.0,3.0,2019,Musculo-Skeletal System Drugs
2001,4608,2019-06-26,2.0,3.44,1.0,11.6,5.0,1.0,0.0,5.0,2019,Musculo-Skeletal System Drugs
2002,4609,2019-06-27,8.16,6.33,4.0,15.0,5.0,1.0,7.0,2.0,2019,Musculo-Skeletal System Drugs
2003,4610,2019-06-28,4.33,1.496,2.0,15.0,5.0,0.0,2.0,3.0,2019,Musculo-Skeletal System Drugs
2004,4611,2019-06-29,1.18,5.7,5.0,18.3,2.0,0.0,5.0,2.0,2019,Musculo-Skeletal System Drugs
2005,4612,2019-06-30,6.0,6.159,0.0,40.0,5.0,0.0,11.0,5.0,2019,Musculo-Skeletal System Drugs
2006,4613,2019-01-07,5.33,2.0,1.0,14.0,7.0,0.0,8.0,4.0,2019,Musculo-Skeletal System Drugs
2007,4614,2019-02-07,5.66,3.012,4.0,14.0,9.0,0.0,1.0,4.3,2019,Musculo-Skeletal System Drugs
2008,4615,2019-03-07,4.0,2.8489999999999998,4.0,30.05,9.0,0.0,1.0,4.0,2019,Musculo-Skeletal System Drugs
2009,4616,2019-04-07,5.33,1.67,0.0,13.0,7.0,1.0,3.0,6.5,2019,Musculo-Skeletal System Drugs
2010,4617,2019-05-07,4.33,3.08,4.0,20.0,11.0,0.0,0.0,2.0,2019,Musculo-Skeletal System Drugs
2011,4618,2019-06-07,4.34,1.703,3.0,16.0,2.0,0.0,1.0,3.0,2019,Musculo-Skeletal System Drugs
2012,4619,2019-07-07,5.66,6.462999999999999,3.0,25.0,2.0,0.0,3.0,5.0,2019,Musculo-Skeletal System Drugs
2013,4620,2019-08-07,6.0,4.373,2.0,21.4,9.2,1.0,4.0,4.0,2019,Musculo-Skeletal System Drugs
2014,4621,2019-09-07,2.67,2.7030000000000003,8.0,15.0,12.0,4.0,3.0,2.0,2019,Musculo-Skeletal System Drugs
2015,4622,2019-10-07,10.0,5.67,5.0,19.6,10.2,0.0,1.0,4.0,2019,Musculo-Skeletal System Drugs
2016,4623,2019-11-07,3.33,4.726,4.0,19.0,7.0,0.0,0.0,3.0,2019,Musculo-Skeletal System Drugs
2017,4624,2019-12-07,11.0,5.09,4.05,34.0,7.2,0.0,2.0,2.0,2019,Musculo-Skeletal System Drugs
2018,4625,2019-07-13,5.0,3.417,1.0,17.6,5.0,3.0,0.0,5.0,2019,Musculo-Skeletal System Drugs
2019,4626,2019-07-14,6.0,5.34,4.0,23.0,3.0,0.0,5.0,1.0,2019,Musculo-Skeletal System Drugs
2020,4627,2019-07-15,7.33,1.67,4.55,24.0,6.0,1.0,0.0,7.0,2019,Musculo-Skeletal System Drugs
2021,4628,2019-07-16,7.0,3.34,3.0,14.0,7.0,0.0,2.0,4.0,2019,Musculo-Skeletal System Drugs
2022,4629,2019-07-17,3.99,0.157,2.5,26.0,7.0,1.0,0.0,2.0,2019,Musculo-Skeletal System Drugs
2023,4630,2019-07-18,11.0,3.33,1.3,24.0,11.0,0.0,3.0,3.0,2019,Musculo-Skeletal System Drugs
2024,4631,2019-07-19,7.33,5.34,4.0,28.0,15.0,0.0,3.0,7.0,2019,Musculo-Skeletal System Drugs
2025,4632,2019-07-20,4.34,4.449,1.0,17.2,4.0,0.0,6.0,2.0,2019,Musculo-Skeletal System Drugs
2026,4633,2019-07-21,6.34,0.363,1.1,16.0,5.0,0.0,1.0,3.0,2019,Musculo-Skeletal System Drugs
2027,4634,2019-07-22,1.0,2.66,2.0,14.25,10.0,0.0,0.0,6.0,2019,Musculo-Skeletal System Drugs
2028,4635,2019-07-23,1.34,0.67,5.2,7.25,11.0,0.0,7.0,2.4,2019,Musculo-Skeletal System Drugs
2029,4636,2019-07-24,8.0,3.7689999999999997,2.0,30.875,19.0,0.0,2.0,1.0,2019,Musculo-Skeletal System Drugs
2030,4637,2019-07-25,6.0,7.0,5.0,20.0,9.0,1.0,11.0,2.0,2019,Musculo-Skeletal System Drugs
2031,4638,2019-07-26,12.5,4.0,0.1,17.0,12.0,0.0,8.0,3.0,2019,Musculo-Skeletal System Drugs
2032,4639,2019-07-27,3.34,0.0,1.0,22.0,6.0,3.0,2.0,3.4,2019,Musculo-Skeletal System Drugs
2033,4640,2019-07-28,4.34,1.34,4.0,13.0,3.0,1.0,0.0,0.6,2019,Musculo-Skeletal System Drugs
2034,4641,2019-07-29,9.0,4.33,2.0,25.45,12.0,0.0,1.0,2.0,2019,Musculo-Skeletal System Drugs
