,id,datum,n02ba,year,ATC Classification,Drug Classification
1837,4444,2019-01-13,4.6,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1838,4445,2019-01-14,3.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1839,4446,2019-01-15,3.65,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1840,4447,2019-01-16,6.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1841,4448,2019-01-17,3.7,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1842,4449,2019-01-18,4.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1843,4450,2019-01-19,5.5,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1844,4451,2019-01-20,2.1,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1845,4452,2019-01-21,0.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1846,4453,2019-01-22,1.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1847,4454,2019-01-23,7.1,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1848,4455,2019-01-24,6.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1849,4456,2019-01-25,4.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1850,4457,2019-01-26,2.4,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1851,4458,2019-01-27,2.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1852,4459,2019-01-28,3.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1853,4460,2019-01-29,3.45,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1854,4461,2019-01-30,2.25,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1855,4462,2019-01-31,2.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1856,4463,2019-01-02,8.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1857,4464,2019-02-02,6.2,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1858,4465,2019-03-02,5.75,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1859,4466,2019-04-02,3.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1860,4467,2019-05-02,3.65,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1861,4468,2019-06-02,2.2,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1862,4469,2019-07-02,4.5,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1863,4470,2019-08-02,7.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1864,4471,2019-09-02,5.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1865,4472,2019-10-02,3.35,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1866,4473,2019-11-02,6.15,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1867,4474,2019-12-02,0.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1868,4475,2019-02-13,1.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1869,4476,2019-02-14,3.15,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1870,4477,2019-02-15,12.5,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1871,4478,2019-02-16,5.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1872,4479,2019-02-17,4.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1873,4480,2019-02-18,3.6,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1874,4481,2019-02-19,1.5,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1875,4482,2019-02-20,3.3,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1876,4483,2019-02-21,2.1,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1877,4484,2019-02-22,1.2,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1878,4485,2019-02-23,3.2,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1879,4486,2019-02-24,1.5,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1880,4487,2019-02-25,3.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1881,4488,2019-02-26,5.15,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1882,4489,2019-02-27,1.2,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1883,4490,2019-02-28,4.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1884,4491,2019-01-03,2.5,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1885,4492,2019-02-03,4.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1886,4493,2019-03-03,1.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1887,4494,2019-04-03,7.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1888,4495,2019-05-03,0.2,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1889,4496,2019-06-03,0.7,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1890,4497,2019-07-03,4.25,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1891,4498,2019-08-03,0.2,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1892,4499,2019-09-03,4.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1893,4500,2019-10-03,5.35,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1894,4501,2019-11-03,2.5,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1895,4502,2019-12-03,1.5,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1896,4503,2019-03-13,6.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1897,4504,2019-03-14,0.2,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1898,4505,2019-03-15,3.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1899,4506,2019-03-16,5.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1900,4507,2019-03-17,2.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1901,4508,2019-03-18,2.1,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1902,4509,2019-03-19,1.5,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1903,4510,2019-03-20,2.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1904,4511,2019-03-21,0.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1905,4512,2019-03-22,1.1,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1906,4513,2019-03-23,4.25,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1907,4514,2019-03-24,3.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1908,4515,2019-03-25,6.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1909,4516,2019-03-26,3.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1910,4517,2019-03-27,3.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1911,4518,2019-03-28,1.4,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1912,4519,2019-03-29,4.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1913,4520,2019-03-30,1.1,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1914,4521,2019-03-31,1.5,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1915,4522,2019-01-04,3.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1916,4523,2019-02-04,3.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1917,4524,2019-03-04,1.5,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1918,4525,2019-04-04,8.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1919,4526,2019-05-04,4.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1920,4527,2019-06-04,3.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1921,4528,2019-07-04,4.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1922,4529,2019-08-04,3.3,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1923,4530,2019-09-04,1.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1924,4531,2019-10-04,2.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1925,4532,2019-11-04,2.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1926,4533,2019-12-04,4.1,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1927,4534,2019-04-13,1.1,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1928,4535,2019-04-14,1.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1929,4536,2019-04-15,5.3,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1930,4537,2019-04-16,2.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1931,4538,2019-04-17,1.25,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1932,4539,2019-04-18,0.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1933,4540,2019-04-19,1.5,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1934,4541,2019-04-20,1.5,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1935,4542,2019-04-21,3.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1936,4543,2019-04-22,4.5,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1937,4544,2019-04-23,6.1,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1938,4545,2019-04-24,3.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1939,4546,2019-04-25,2.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1940,4547,2019-04-26,3.25,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1941,4548,2019-04-27,3.1,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1942,4549,2019-04-28,0.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1943,4550,2019-04-29,2.6,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1944,4551,2019-04-30,8.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1945,4552,2019-01-05,1.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1946,4553,2019-02-05,5.5,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1947,4554,2019-03-05,3.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1948,4555,2019-04-05,4.25,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1949,4556,2019-05-05,4.2,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1950,4557,2019-06-05,2.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1951,4558,2019-07-05,1.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1952,4559,2019-08-05,3.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1953,4560,2019-09-05,2.1,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1954,4561,2019-10-05,5.5,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1955,4562,2019-11-05,5.5,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1956,4563,2019-12-05,3.1,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1957,4564,2019-05-13,2.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1958,4565,2019-05-14,4.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1959,4566,2019-05-15,4.15,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1960,4567,2019-05-16,2.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1961,4568,2019-05-17,2.4,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1962,4569,2019-05-18,5.1,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1963,4570,2019-05-19,4.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1964,4571,2019-05-20,5.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1965,4572,2019-05-21,5.1,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1966,4573,2019-05-22,3.15,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1967,4574,2019-05-23,2.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1968,4575,2019-05-24,3.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1969,4576,2019-05-25,4.1,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1970,4577,2019-05-26,2.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1971,4578,2019-05-27,1.2,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1972,4579,2019-05-28,6.3,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1973,4580,2019-05-29,4.05,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1974,4581,2019-05-30,3.4,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1975,4582,2019-05-31,1.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1976,4583,2019-01-06,6.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1977,4584,2019-02-06,3.05,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1978,4585,2019-03-06,4.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1979,4586,2019-04-06,5.35,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1980,4587,2019-05-06,2.1,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
